2022-03-19 23:47:27,877 INFO    Thread-12 :41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\media\table
2022-03-19 23:47:28,166 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: partial_history
2022-03-19 23:47:28,375 INFO    Thread-19 :41116 [upload_job.py:push():137] Uploaded file C:\Users\chris\AppData\Local\Temp\tmp0l9r9m2jwandb\2hulu9fu-media/table/conf_mat_table_0_2fc8ea06fdc28cbaa4b3.table.json
2022-03-19 23:47:28,481 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: partial_history
2022-03-19 23:47:28,894 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:29,560 INFO    Thread-21 :41116 [upload_job.py:push():95] Uploaded file C:\Users\chris\.cache\wandb\artifacts\obj\md5\d7\d371c5d1ab0df8343255af3baaea37
2022-03-19 23:47:29,904 INFO    Thread-12 :41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\output.log
2022-03-19 23:47:30,922 INFO    SenderThread:41116 [sender.py:send_request_log_artifact():976] logged artifact run-cut35xg8-precision_chart_table - {'id': 'QXJ0aWZhY3Q6MTAxNTczNzAy', 'digest': '4f6cf21e093e3808e4dc6932793270a4', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NjUwNDQw', 'latestArtifact': None}, 'version': 'latest'}
2022-03-19 23:47:30,922 DEBUG   SenderThread:41116 [sender.py:send():235] send: files
2022-03-19 23:47:30,922 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file media\table\precision_chart_table_1_7d9228fea4e2abd6cdc7.table.json with policy now
2022-03-19 23:47:30,922 DEBUG   SenderThread:41116 [sender.py:send():235] send: history
2022-03-19 23:47:30,922 DEBUG   SenderThread:41116 [sender.py:send():235] send: summary
2022-03-19 23:47:30,922 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-19 23:47:30,922 DEBUG   SenderThread:41116 [sender.py:send():235] send: config
